"Environment and Climate Change Canada"
"Monthly Values for March - 2018"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"WRENTHAM AGDM","49.500","-112.117","AB","-6.2","9",NA,"5.6","7","-24.6","3","",,NA,"22.7","9",NA,"","5","",,NA,"532.6","0.0","3037675"
"OKOTOKS","50.729","-113.961","AB","-4.7","0","-3.3","11.5","0","-23.0","0","55.6","0","207.0","55.6","0","195.0","23.0","8","","",NA,"703.2","0.0","303M9JM"
"PICTURE BUTTE WEST","49.871","-112.788","AB","-7.3","29",NA,"3.0","28","-15.0","29","2.0","28",NA,"2.0","28",NA,"19.0","1","","",NA,"50.5","0.0","303N1G3"
"DEL BONITA AGDM","49.050","-112.817","AB","-4.7","2",NA,"8.0","1","-22.0","1","",,NA,"11.8","2",NA,"","4","",,NA,"658.7","0.0","3042045"
"MANYBERRIES AGCM","49.364","-110.678","AB","-5.9","0",NA,"8.5","0","-26.2","0","",,NA,"13.9","2",NA,"","3","",,NA,"739.4","0.0","3044203"
"MASINASIN AGDM","49.137","-111.652","AB","-5.3","1",NA,"6.5","0","-23.1","1","",,NA,"25.3","1",NA,"0.0","6","",,NA,"700.4","0.0","3044232"
"MILK RIVER","49.133","-112.050","AB","-4.7","0",NA,"7.9","0","-23.7","0","",,NA,"31.1","0",NA,"24.0","5","",,NA,"702.9","0.0","3044533"
"ONEFOUR CDA","49.117","-110.467","AB","-7.2","0",NA,"5.3","0","-19.6","0","",,NA,"16.2","0",NA,"26.0","6","",,NA,"782.1","0.0","3044923"
"PAKOWKI LAKE AGCM","49.225","-111.126","AB","-5.7","0",NA,"7.3","0","-23.3","0","",,NA,"20.8","11",NA,"","4","",,NA,"735.2","0.0","3045000"
"BANFF CS","51.193","-115.552","AB","-2.9","0",NA,"13.9","0","-20.9","0","",,NA,"35.9","0",NA,"29.0","7","",,NA,"648.5","0.0","3050519"
"BEAVER MINES","49.468","-114.175","AB","-2.7","0",NA,"13.2","0","-25.6","0","",,NA,"41.4","0",NA,"8.0","9","",,NA,"641.0","0.0","3050602"
"BOW VALLEY","51.083","-115.067","AB","-3.9","0",NA,"14.3","0","-29.0","0","",,NA,"64.9","0",NA,"","12","",,NA,"678.9","0.0","3050778"
"CROWSNEST","49.628","-114.482","AB","-2.7","0",NA,"13.3","0","-23.7","0","",,NA,"",,NA,"","","",,NA,"640.2","0.0","3051R4R"
"JASPER WARDEN","52.926","-118.030","AB","-2.5","0",NA,"14.5","0","-26.2","0","",,NA,"22.9","0",NA,"3.0","4","",,NA,"636.6","0.0","3053536"
"KANANASKIS","51.028","-115.035","AB","-3.1","0","-1.5","16.5","0","-24.0","0","62.0","0","150.0","49.6","0","122.0","12.0","5","","",NA,"654.9","0.0","3053600"
"NORDEGG CS","52.492","-116.040","AB","-3.8","0",NA,"14.2","0","-26.4","0","",,NA,"47.4","0",NA,"46.0","7","",,NA,"674.9","0.0","3054843"
"PEKISKO","50.368","-114.416","AB","-7.9","16",NA,"6.0","14","-26.6","12","",,NA,"48.0","17",NA,"79.0","7","",,NA,"389.1","0.0","3055119"
"WATERTON PARK GATE","49.131","-113.809","AB","-1.9","0",NA,"13.4","0","-24.4","0","",,NA,"28.5","0",NA,"","9","",,NA,"615.9","0.0","3056214"
"NAKISKA RIDGETOP","50.943","-115.190","AB","-8.4","3",NA,"5.9","3","-22.7","0","",,NA,"",,NA,"","","",,NA,"739.4","0.0","305MGFF"
"ATHABASCA AGCM","54.635","-113.382","AB","-6.0","0",NA,"8.3","0","-22.5","0","",,NA,"11.0","23",NA,"","3","",,NA,"742.5","0.0","3060330"
"ATMORE AGDM","54.782","-112.825","AB","-6.5","5",NA,"6.2","3","-24.8","2","",,NA,"10.4","5",NA,"46.0","5","",,NA,"636.8","0.0","3060406"
"BARRHEAD CS","54.095","-114.448","AB","-6.9","0",NA,"7.9","0","-29.0","0","",,NA,"20.0","0",NA,"26.0","6","",,NA,"771.7","0.0","3060535"
"CAMPSIE AUTO","54.131","-114.678","AB","-7.1","0",NA,"7.9","0","-29.4","0","",,NA,"22.2","0",NA,"25.0","7","",,NA,"776.9","0.0","3061201"
"DAPP AGDM","54.317","-113.950","AB","-9.0","2",NA,"6.2","1","-29.6","1","",,NA,"21.5","2",NA,"","8","",,NA,"783.6","0.0","3061975"
"EDSON","53.579","-116.465","AB","-4.6","5",NA,"10.4","5","-29.1","5","",,NA,"15.8","5",NA,"","8","",,NA,"587.1","0.0","3062239"
"EDSON CLIMATE","53.580","-116.453","AB","-4.4","2",NA,"10.9","2","-28.6","1","",,NA,"27.7","2",NA,"33.0","8","",,NA,"651.0","0.0","3062246"
"ENTWISTLE","53.600","-114.983","AB","-4.4","4","-1.6","11.5","4","-24.5","4","58.0","4",NA,"58.0","4",NA,"41.0","9","","",NA,"604.1","0.0","3062451"
"EVANSBURG2 AGCM","53.614","-115.062","AB","-6.8","0",NA,"10.2","0","-29.4","0","",,NA,"29.8","1",NA,"","10","",,NA,"767.7","0.0","3062476"
"FORT ASSINIBOINE AGCM","54.410","-114.769","AB","-5.8","1",NA,"10.6","0","-24.9","1","",,NA,"24.7","1",NA,"","6","",,NA,"712.9","0.0","3062660"
"FORT MCMURRAY CS","56.651","-111.213","AB","-8.5","0",NA,"9.9","0","-35.0","0","",,NA,"12.0","0",NA,"35.0","3","",,NA,"821.2","0.0","3062696"
"FORT MCMURRAY A","56.653","-111.223","AB","-7.5","6",NA,"10.1","6","-34.4","6","",,NA,"4.3","6",NA,"","2","",,NA,"638.6","0.0","3062697"
"HENDRICKSON CREEK","53.795","-118.447","AB","-6.7","0",NA,"14.2","0","-36.1","0","",,NA,"",,NA,"80.0","","",,NA,"766.6","0.0","3063135"
"ISLAND LAKE SOUTH","54.821","-113.543","AB","-6.8","0",NA,"8.3","0","-23.2","0","",,NA,"28.1","1",NA,"27.0","6","",,NA,"769.2","0.0","3063600"
"LAC LA BICHE CLIMATE","54.769","-112.024","AB","-6.1","5",NA,"8.5","4","-21.7","2","",,NA,"6.2","10",NA,"15.0","3","",,NA,"627.8","0.0","3063686"
"MILDRED LAKE","57.041","-111.559","AB","-7.1","0",NA,"10.7","0","-26.0","0","",,NA,"13.4","0",NA,"22.0","6","",,NA,"779.2","0.0","3064528"
"RICH LAKE AGDM","54.500","-111.700","AB","-7.8","0",NA,"7.1","0","-25.7","0","",,NA,"15.1","0",NA,"","6","",,NA,"798.7","0.0","3065475"
"SLAVE LAKE","55.293","-114.777","AB","-5.5","10",NA,"11.2","10","-24.4","9","",,NA,"2.6","10",NA,"","2","",,NA,"494.0","0.0","3065995"
"SLAVE LAKE RCS","55.293","-114.777","AB","-9.1","11",NA,"4.2","11","-24.8","5","",,NA,"33.6","11",NA,"19.0","11","",,NA,"541.1","0.0","3065997"
"TAWATINAW AGCM","54.300","-113.520","AB","-6.4","10",NA,"6.3","6","-24.0","4","",,NA,"9.8","10",NA,"","2","",,NA,"511.6","0.0","3066367"
"WHITECOURT A","54.144","-115.787","AB","",,NA,"10.7","0","",,"",,NA,"",,NA,"","","",,NA,"","","3067373"
"WILLOW CREEK 1","53.386","-118.348","AB","-5.9","1",NA,"13.1","0","-31.4","1","",,NA,"29.4","1",NA,"47.0","8","",,NA,"716.2","0.0","306GE70"
"BEAVERLODGE RCS","55.197","-119.396","AB","-6.6","0",NA,"8.9","0","-25.7","0","",,NA,"28.2","0",NA,"38.0","9","",,NA,"762.6","0.0","3070600"
"BROWNVALE AGCM","56.118","-117.886","AB","-8.0","6",NA,"8.2","4","-26.9","5","",,NA,"27.9","7",NA,"","13","",,NA,"649.8","0.0","3070800"
"EAGLESHAM AGCM","55.808","-117.887","AB","-8.5","0",NA,"5.8","0","-28.4","0","",,NA,"25.7","1",NA,"","7","",,NA,"820.7","0.0","3072151"
"EGG ISLAND","58.981","-110.439","AB","",,NA,"-9.4","30","-31.1","30","",,NA,"",,NA,"","","",,NA,"","","3072246"
"FAIRVIEW AGDM","56.081","-118.439","AB","-8.5","0",NA,"7.1","0","-28.9","0","",,NA,"16.7","3",NA,"","8","",,NA,"822.8","0.0","3072525"
"FORT CHIPEWYAN","58.767","-111.117","AB","-11.4","3",NA,"7.5","3","-31.9","3","",,NA,"0.0","3",NA,"","0","",,NA,"823.2","0.0","3072655"
"FORT CHIPEWYAN RCS","58.767","-111.117","AB","-11.5","3",NA,"7.4","3","-35.7","3","",,NA,"37.5","3",NA,"41.0","12","",,NA,"825.9","0.0","3072659"
"FORT VERMILION","58.382","-116.040","AB","-9.3","0",NA,"9.2","0","-29.6","0","",,NA,"13.2","0",NA,"51.0","2","",,NA,"846.0","0.0","3072723"
"GRANDE PRAIRIE A","55.180","-118.885","AB","-8.4","1",NA,"6.3","1","-31.0","0","49.3","1",NA,"50.5","1",NA,"70.0","11","",,NA,"793.3","0.0","3072921"
"HAWK HILLS AGCM","57.265","-117.298","AB","-9.6","0",NA,"9.3","0","-30.8","0","",,NA,"22.0","0",NA,"","3","",,NA,"856.0","0.0","3073071"
"HIGH LEVEL","58.622","-117.165","AB","-9.7","1",NA,"9.2","1","-33.6","0","",,NA,"2.3","1",NA,"","1","",,NA,"830.4","0.0","3073140"
"HIGH LEVEL A","58.621","-117.165","AB","-9.9","0","-0.5","9.0","0","-33.5","0","18.2","0","85.0","14.2","0","78.0","43.0","2","","",NA,"864.4","0.0","3073146"
"JEAN COTE AGCM","55.913","-117.120","AB","-7.7","0",NA,"6.0","0","-22.9","0","",,NA,"22.1","0",NA,"","6","",,NA,"795.9","0.0","3073535"
"LA CRETE AGCM","58.172","-116.343","AB","-9.5","0",NA,"7.8","0","-29.0","0","",,NA,"16.2","0",NA,"","5","",,NA,"852.7","0.0","3073730"
"LA GLACE AGCM","55.422","-119.255","AB","-7.8","0",NA,"9.1","0","-33.3","0","",,NA,"31.9","0",NA,"","8","",,NA,"799.5","0.0","3073740"
"MANNING","56.951","-117.644","AB","",,"","",,"-24.0","28","0.0","28",NA,"0.0","28",NA,"","0","","",NA,"","","3074182"
"CLEARDALE AGDM","56.314","-119.745","AB","-5.5","12",NA,"8.5","9","-29.0","6","",,NA,"31.0","12",NA,"","8","",,NA,"446.5","0.0","3074935"
"PEACE RIVER A","56.227","-117.448","AB","-9.1","0",NA,"8.2","0","-30.6","0","32.2","0",NA,"25.8","0",NA,"31.0","8","",,NA,"839.5","0.0","3075041"
"PEORIA AGDM","55.621","-118.293","AB","-7.9","4",NA,"7.6","2","-29.1","3","",,NA,"33.6","5",NA,"","8","",,NA,"700.5","0.0","3075160"
"RED EARTH","56.552","-115.278","AB","-6.2","1",NA,"15.0","0","-26.1","1","",,NA,"45.5","1",NA,"37.0","18","",,NA,"727.0","0.0","3075488"
"RYCROFT AGCM","55.777","-118.668","AB","-7.0","6",NA,"8.4","4","-28.8","2","",,NA,"21.1","6",NA,"","6","",,NA,"623.8","0.0","3075601"
"SAVANNA AGCM","56.076","-119.345","AB","-7.6","4",NA,"6.5","3","-25.0","1","",,NA,"20.3","4",NA,"","7","",,NA,"692.0","0.0","3075770"
"SIMONETTE","54.425","-117.741","AB","-4.0","11","-0.8","14.0","8","-21.0","7","15.0","8",NA,"15.0","8",NA,"","4","","",NA,"439.5","0.0","3075937"
"SPIRIT RIVER AUTO STATION","55.695","-119.230","AB","-3.2","14",NA,"11.2","13","-19.7","11","",,NA,"12.3","15",NA,"","6","",,NA,"359.8","0.0","3076069"
"TEEPEE CREEK AGCM","55.352","-118.408","AB","-8.4","0",NA,"6.9","0","-31.3","0","",,NA,"33.0","4",NA,"","6","",,NA,"817.7","0.0","3076366"
"VALLEYVIEW AGDM","55.098","-117.199","AB","-6.5","0",NA,"9.2","0","-26.7","0","",,NA,"37.6","0",NA,"","8","",,NA,"760.9","0.0","3076680"
"COLD LAKE A","54.417","-110.283","AB","-6.2","0","-1.3","8.0","0","-22.1","0","15.6","0","88.0","15.4","0","89.0","15.0","5","",,NA,"749.9","0.0","3081680"
"DUPRE AGCM","54.367","-110.868","AB","-7.6","0",NA,"6.0","0","-25.8","0","",,NA,"8.1","0",NA,"","2","",,NA,"792.3","0.0","3081690"
