"Environment and Climate Change Canada"
"Monthly Values for January - 2018"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"WRENTHAM AGDM","49.500","-112.117","AB","-6.7","5",NA,"7.0","5","-35.7","1","",,NA,"8.2","5",NA,"","3","",,NA,"641.7","0.0","3037675"
"OKOTOKS","50.729","-113.961","AB","-7.1","0","1.0","10.0","0","-33.0","0","7.8","0","54.0","7.8","0","53.0","11.0","3","","",NA,"778.1","0.0","303M9JM"
"DEL BONITA AGDM","49.050","-112.817","AB","-5.4","1",NA,"6.9","1","-29.2","0","",,NA,"3.3","1",NA,"","0","",,NA,"703.0","0.0","3042045"
"MANYBERRIES AGCM","49.364","-110.678","AB","-10.1","0",NA,"6.6","0","-36.0","0","",,NA,"6.2","3",NA,"","3","",,NA,"871.2","0.0","3044203"
"MASINASIN AGDM","49.137","-111.652","AB","-5.0","7",NA,"7.8","6","-26.7","4","",,NA,"9.9","8",NA,"0.0","4","",,NA,"551.3","0.0","3044232"
"MILK RIVER","49.133","-112.050","AB","-5.8","0",NA,"9.4","0","-33.6","0","",,NA,"4.7","0",NA,"6.0","2","",,NA,"739.0","0.0","3044533"
"ONEFOUR CDA","49.117","-110.467","AB","-11.0","0",NA,"7.8","0","-33.2","0","",,NA,"1.8","0",NA,"15.0","0","",,NA,"899.2","0.0","3044923"
"PAKOWKI LAKE AGCM","49.225","-111.126","AB","-8.3","0",NA,"8.2","0","-37.3","0","",,NA,"8.9","11",NA,"","4","",,NA,"814.5","0.0","3045000"
"BANFF CS","51.193","-115.552","AB","-7.0","0",NA,"3.1","0","-35.0","0","",,NA,"15.4","0",NA,"26.0","7","",,NA,"775.0","0.0","3050519"
"BEAVER MINES","49.468","-114.175","AB","-2.6","0",NA,"9.0","0","-35.7","0","",,NA,"21.0","0",NA,"0.0","7","",,NA,"638.0","0.0","3050602"
"BOW VALLEY","51.083","-115.067","AB","-5.3","1",NA,"8.2","1","-37.6","0","",,NA,"4.8","1",NA,"","1","",,NA,"699.5","0.0","3050778"
"CROWSNEST","49.628","-114.482","AB","-4.1","0",NA,"7.5","0","-33.8","0","",,NA,"1.8","27",NA,"","1","",,NA,"686.1","0.0","3051R4R"
"JASPER WARDEN","52.926","-118.030","AB","-8.3","2",NA,"6.6","1","-32.1","2","",,NA,"17.2","2",NA,"","5","",,NA,"761.7","0.0","3053536"
"KANANASKIS","51.028","-115.035","AB","-4.7","0","1.4","10.0","0","-34.0","0","11.8","0","54.0","8.0","0","38.0","1.0","4","","",NA,"702.7","0.0","3053600"
"NORDEGG CS","52.492","-116.040","AB","-6.6","0",NA,"8.1","0","-34.6","0","",,NA,"6.3","0",NA,"30.0","3","",,NA,"762.3","0.0","3054843"
"PEKISKO","50.368","-114.416","AB","-5.8","1",NA,"9.8","1","-35.0","0","",,NA,"7.5","2",NA,"33.0","2","",,NA,"715.3","0.0","3055119"
"WATERTON PARK GATE","49.131","-113.809","AB","-2.2","1",NA,"10.8","1","-33.5","1","",,NA,"24.2","1",NA,"","8","",,NA,"607.2","0.0","3056214"
"NAKISKA RIDGETOP","50.943","-115.190","AB","-7.1","4",NA,"4.5","2","-23.1","2","",,NA,"",,NA,"","","",,NA,"678.4","0.0","305MGFF"
"ATHABASCA AGCM","54.635","-113.382","AB","-11.9","0",NA,"4.9","0","-38.0","0","",,NA,"12.5","17",NA,"","2","",,NA,"927.1","0.0","3060330"
"ATMORE AGDM","54.782","-112.825","AB","-13.1","9",NA,"3.5","9","-42.0","5","",,NA,"20.9","9",NA,"37.0","3","",,NA,"684.5","0.0","3060406"
"BARRHEAD CS","54.095","-114.448","AB","-14.0","8",NA,"7.5","8","-38.5","8","",,NA,"21.7","0",NA,"20.0","3","",,NA,"736.0","0.0","3060535"
"BRULE BLACK CAT","53.350","-117.867","AB","-7.8","3","2.4","8.5","2","-35.0","2","18.0","0","94.0","18.0","0","88.0","16.0","4","","",NA,"722.4","0.0","3060903"
"CAMPSIE AUTO","54.131","-114.678","AB","-11.9","0",NA,"7.0","0","-39.8","0","",,NA,"19.9","0",NA,"20.0","3","",,NA,"928.3","0.0","3061201"
"DAPP AGDM","54.317","-113.950","AB","-15.7","5",NA,"3.9","3","-41.3","3","",,NA,"46.0","5",NA,"","7","",,NA,"876.8","0.0","3061975"
"EDSON","53.579","-116.465","AB","-11.0","10",NA,"5.0","10","-35.0","10","",,NA,"1.7","10",NA,"","1","",,NA,"609.0","0.0","3062239"
"EDSON CLIMATE","53.580","-116.453","AB","-10.6","0",NA,"7.5","0","-35.5","0","",,NA,"20.5","0",NA,"26.0","4","",,NA,"888.0","0.0","3062246"
"ENTWISTLE","53.600","-114.983","AB","-8.2","5","3.1","8.0","5","-34.0","5","25.0","5",NA,"25.0","5",NA,"35.0","8","","",NA,"681.0","0.0","3062451"
"EVANSBURG2 AGCM","53.614","-115.062","AB","-11.4","0",NA,"7.6","0","-38.0","0","",,NA,"14.4","2",NA,"","4","",,NA,"912.6","0.0","3062476"
"FORT ASSINIBOINE AGCM","54.410","-114.769","AB","-11.5","4",NA,"6.6","4","-38.6","1","",,NA,"16.9","5",NA,"","2","",,NA,"795.5","0.0","3062660"
"FORT MCMURRAY CS","56.651","-111.213","AB","-16.6","0",NA,"4.4","0","-41.0","0","",,NA,"12.8","0",NA,"36.0","3","",,NA,"1074.1","0.0","3062696"
"FORT MCMURRAY A","56.653","-111.223","AB","-17.1","9",NA,"4.4","9","-40.2","9","",,NA,"7.3","9",NA,"","2","",,NA,"772.0","0.0","3062697"
"HENDRICKSON CREEK","53.795","-118.447","AB","-9.8","0",NA,"10.2","0","-38.1","0","",,NA,"1.5","20",NA,"47.0","0","",,NA,"863.3","0.0","3063135"
"ISLAND LAKE SOUTH","54.821","-113.543","AB","-12.8","11",NA,"4.0","11","-40.4","9","",,NA,"10.4","11",NA,"12.0","1","",,NA,"615.9","0.0","3063600"
"LAC LA BICHE CLIMATE","54.769","-112.024","AB","-13.0","0",NA,"4.8","0","-41.3","0","",,NA,"19.2","0",NA,"17.0","3","",,NA,"960.7","0.0","3063686"
"MILDRED LAKE","57.041","-111.559","AB","-16.3","0",NA,"3.5","0","-35.2","0","",,NA,"18.5","0",NA,"45.0","7","",,NA,"1062.5","0.0","3064528"
"RICH LAKE AGDM","54.500","-111.700","AB","-14.3","0",NA,"4.7","0","-42.3","0","",,NA,"21.2","0",NA,"","3","",,NA,"1001.5","0.0","3065475"
"SLAVE LAKE","55.293","-114.777","AB","-13.7","13",NA,"3.8","13","-36.8","12","",,NA,"6.3","13",NA,"","2","",,NA,"570.5","0.0","3065995"
"SLAVE LAKE RCS","55.293","-114.777","AB","-13.0","0",NA,"4.0","0","-37.2","0","",,NA,"46.0","0",NA,"11.0","18","",,NA,"961.9","0.0","3065997"
"TAWATINAW AGCM","54.300","-113.520","AB","-11.9","7",NA,"4.4","4","-33.4","3","",,NA,"19.0","7",NA,"","3","",,NA,"718.1","0.0","3066367"
"WHITECOURT A","54.144","-115.787","AB","",,NA,"7.3","0","",,"",,NA,"",,NA,"","","",,NA,"","","3067373"
"WILLOW CREEK 1","53.386","-118.348","AB","-10.2","3",NA,"5.5","2","-37.1","1","",,NA,"13.7","3",NA,"33.0","3","",,NA,"789.5","0.0","306GE70"
"BEAVERLODGE RCS","55.197","-119.396","AB","-10.6","0",NA,"5.3","0","-36.6","0","",,NA,"31.3","0",NA,"35.0","8","",,NA,"886.3","0.0","3070600"
"BROWNVALE AGCM","56.118","-117.886","AB","-13.8","15",NA,"1.4","14","-34.0","6","",,NA,"22.1","13",NA,"","5","",,NA,"509.1","0.0","3070800"
"EAGLESHAM AGCM","55.808","-117.887","AB","-14.0","0",NA,"4.6","0","-40.8","0","",,NA,"22.4","2",NA,"","7","",,NA,"991.7","0.0","3072151"
"EGG ISLAND","58.981","-110.439","AB","-24.1","28",NA,"-8.0","23","-33.7","27","",,NA,"",,NA,"","","",,NA,"126.3","0.0","3072246"
"FAIRVIEW AGDM","56.081","-118.439","AB","-14.0","0",NA,"3.0","0","-41.1","0","",,NA,"25.2","5",NA,"","6","",,NA,"990.7","0.0","3072525"
"FORT CHIPEWYAN","58.767","-111.117","AB","-20.8","11",NA,"-5.1","11","-40.9","11","",,NA,"5.0","11",NA,"","2","",,NA,"775.3","0.0","3072655"
"FORT CHIPEWYAN RCS","58.767","-111.117","AB","-20.7","0",NA,"-5.1","0","-41.4","0","",,NA,"39.4","0",NA,"43.0","16","",,NA,"1200.8","0.0","3072659"
"FORT VERMILION","58.382","-116.040","AB","-18.8","0",NA,"-0.8","0","-42.5","0","",,NA,"20.8","0",NA,"48.0","5","",,NA,"1140.9","0.0","3072723"
"GRANDE PRAIRIE A","55.180","-118.885","AB","-12.1","0",NA,"5.8","0","-40.7","0","49.2","0",NA,"44.4","0",NA,"49.0","9","",,NA,"934.0","0.0","3072921"
"HAWK HILLS AGCM","57.265","-117.298","AB","-15.8","0",NA,"1.5","0","-39.3","0","",,NA,"16.6","0",NA,"","5","",,NA,"1048.2","0.0","3073071"
"HIGH LEVEL","58.622","-117.165","AB","-17.4","6",NA,"-1.0","6","-43.0","6","",,NA,"2.6","6",NA,"","2","",,NA,"884.7","0.0","3073140"
"HIGH LEVEL A","58.621","-117.165","AB","-18.9","0","1.5","-0.5","0","-42.0","0","39.4","0","163.0","19.8","0","101.0","37.0","5","","",NA,"1143.2","0.0","3073146"
"JEAN COTE AGCM","55.913","-117.120","AB","-13.1","0",NA,"5.2","0","-36.8","0","",,NA,"15.9","1",NA,"","5","",,NA,"963.6","0.0","3073535"
"LA CRETE AGCM","58.172","-116.343","AB","-18.1","0",NA,"4.1","0","-40.4","0","",,NA,"19.4","0",NA,"","6","",,NA,"1117.9","0.0","3073730"
"LA GLACE AGCM","55.422","-119.255","AB","-12.3","0",NA,"5.4","0","-43.6","0","",,NA,"32.4","0",NA,"","9","",,NA,"939.0","0.0","3073740"
"MANNING","56.951","-117.644","AB","",,"","",,"-41.5","18","31.0","18",NA,"31.0","18",NA,"","6","","",NA,"","","3074182"
"MANNING AGDM","56.974","-117.451","AB","-15.7","9",NA,"1.1","8","-39.7","6","",,NA,"",,NA,"","","",,NA,"741.5","0.0","3074190"
"CLEARDALE AGDM","56.314","-119.745","AB","-12.0","8",NA,"4.8","8","-40.8","2","",,NA,"33.5","9",NA,"","7","",,NA,"690.1","0.0","3074935"
"PEACE RIVER A","56.227","-117.448","AB","-14.4","0",NA,"2.3","0","-40.4","0","17.0","0",NA,"15.0","0",NA,"28.0","4","",,NA,"1005.7","0.0","3075041"
"PEORIA AGDM","55.621","-118.293","AB","-10.6","6",NA,"5.6","6","-39.4","0","",,NA,"41.3","7",NA,"","11","",,NA,"715.7","0.0","3075160"
"RED EARTH","56.552","-115.278","AB","-15.0","3",NA,"4.1","2","-40.0","1","",,NA,"42.3","4",NA,"37.0","19","",,NA,"923.8","0.0","3075488"
"RYCROFT AGCM","55.777","-118.668","AB","-12.7","2",NA,"5.2","2","-39.8","0","",,NA,"25.5","2",NA,"","7","",,NA,"891.5","0.0","3075601"
"SAVANNA AGCM","56.076","-119.345","AB","-10.6","5",NA,"4.7","5","-37.0","0","",,NA,"24.7","5",NA,"","7","",,NA,"743.3","0.0","3075770"
"SIMONETTE","54.425","-117.741","AB","-7.1","7","2.3","10.0","4","-37.0","4","25.6","4",NA,"25.6","4",NA,"0.0","6","","",NA,"602.5","0.0","3075937"
"SPIRIT RIVER AUTO STATION","55.695","-119.230","AB","-10.7","3",NA,"7.0","3","-31.2","1","",,NA,"45.1","4",NA,"65.0","7","",,NA,"802.6","0.0","3076069"
"TEEPEE CREEK AGCM","55.352","-118.408","AB","-11.0","5",NA,"4.8","5","-41.0","2","",,NA,"29.8","5",NA,"","6","",,NA,"754.7","0.0","3076366"
"VALLEYVIEW AGDM","55.098","-117.199","AB","-11.0","0",NA,"4.0","0","-37.2","0","",,NA,"18.2","1",NA,"","6","",,NA,"900.2","0.0","3076680"
"COLD LAKE A","54.417","-110.283","AB","-13.7","0","1.4","4.5","0","-39.0","0","33.4","0","149.0","28.6","0","178.0","25.0","4","",,NA,"981.3","0.0","3081680"
"DUPRE AGCM","54.367","-110.868","AB","-13.0","5",NA,"5.6","5","-42.3","3","",,NA,"18.0","5",NA,"","2","",,NA,"805.7","0.0","3081690"
