"Environment and Climate Change Canada"
"Monthly Values for December - 2018"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"IRVINE AGCM","49.989","-110.261","AB","-3.1","0",NA,"11.5","0","-21.2","0","",,NA,"9.4","1",NA,"","2","",,NA,"655.0","0.0","3033550"
"KEOMA AGCM","51.191","-113.631","AB","-6.1","0",NA,"6.3","0","-23.9","0","",,NA,"11.7","1",NA,"","3","",,NA,"747.5","0.0","3033620"
"LATHOM AGCM","50.600","-112.299","AB","-4.3","0",NA,"11.2","0","-25.2","0","",,NA,"10.4","5",NA,"","3","",,NA,"692.7","0.0","3033770"
"LETHBRIDGE","49.630","-112.799","AB","-2.8","0",NA,"11.7","0","-23.2","0","",,NA,"3.2","0",NA,"","1","",,NA,"644.4","0.0","3033875"
"LETHBRIDGE AGTECH AGCM","49.647","-112.763","AB","-2.6","0",NA,"11.7","0","-23.9","0","",,NA,"6.8","14",NA,"","2","",,NA,"638.7","0.0","3033877"
"LETHBRIDGE CDA","49.695","-112.768","AB","-1.8","1",NA,"11.6","0","-22.1","1","",,NA,"7.0","1",NA,"","3","",,NA,"594.0","0.0","3033890"
"LETHBRIDGE CDA 2","49.700","-112.783","AB","",,NA,"",,"",,"12.6","2",NA,"14.2","2",NA,"11.0","2","","",NA,"","","3033892"
"LETHBRIDGE DEMO FARM AGDM","49.683","-112.750","AB","-2.5","0",NA,"11.4","0","-22.3","0","",,NA,"7.6","12",NA,"","3","",,NA,"635.1","0.0","3033897"
"MEDICINE HAT","50.019","-110.721","AB","-3.5","0",NA,"11.1","0","-19.7","0","",,NA,"0.4","0",NA,"","0","",,NA,"667.6","0.0","3034479"
"MEDICINE HAT RCS","50.025","-110.717","AB","-3.4","0",NA,"10.9","0","-19.7","0","",,NA,"4.5","0",NA,"","1","",,NA,"664.9","0.0","3034485"
"MOSSLEIGH AGCM","50.673","-113.349","AB","-4.4","0",NA,"10.3","0","-24.3","0","",,NA,"7.1","0",NA,"","3","",,NA,"695.3","0.0","3034577"
"NIER AGDM","51.369","-114.099","AB","-3.3","0",NA,"9.1","0","-17.6","0","",,NA,"8.5","1",NA,"","3","",,NA,"661.1","0.0","3034795"
"PINCHER CREEK","49.521","-113.997","AB","-2.7","0",NA,"8.7","0","-22.7","0","",,NA,"4.2","0",NA,"","2","",,NA,"642.5","0.0","3035198"
"PINCHER CREEK CLIMATE","49.522","-114.005","AB","-2.3","1",NA,"8.7","1","-22.4","1","",,NA,"9.7","1",NA,"","3","",,NA,"607.6","0.0","3035208"
"QUEENSTOWN","50.606","-112.983","AB","-3.2","0","3.3","11.0","0","-21.0","0","2.0","0","14.0","2.0","0","13.0","0.0","1","","",NA,"657.5","0.0","3035340"
"QUEENSTOWN","50.598","-112.803","AB","-4.8","3",NA,"9.5","3","-21.5","3","",,NA,"12.4","3",NA,"","4","",,NA,"638.3","0.0","3035342"
"RAINIER AGCM","50.367","-112.117","AB","-4.6","0",NA,"10.7","0","-23.0","0","",,NA,"11.3","1",NA,"","3","",,NA,"699.5","0.0","3035355"
"RALSTON AGCM","50.099","-111.213","AB","-3.9","0",NA,"9.9","0","-20.1","0","",,NA,"6.3","2",NA,"","1","",,NA,"678.0","0.0","3035362"
"RAYMOND AGDM","49.483","-112.683","AB","-2.6","0",NA,"11.6","0","-20.7","0","",,NA,"13.3","1",NA,"","3","",,NA,"639.6","0.0","3035422"
"ROLLING HILLS AGCM","50.265","-111.701","AB","-4.2","0",NA,"10.9","0","-21.9","0","",,NA,"5.6","4",NA,"","1","",,NA,"688.7","0.0","3035530"
"ROSEMARY AGDM","50.833","-112.050","AB","-6.7","0",NA,"10.2","0","-26.7","0","",,NA,"7.4","1",NA,"","1","",,NA,"764.6","0.0","3035650"
"SEVEN PERSONS AGDM","49.917","-110.917","AB","-4.1","0",NA,"10.0","0","-19.8","0","",,NA,"7.8","0",NA,"","3","",,NA,"686.2","0.0","3035845"
"SOCIAL PLAINS AGCM","50.732","-110.215","AB","-5.6","0",NA,"7.4","0","-21.8","0","",,NA,"7.3","0",NA,"","1","",,NA,"730.4","0.0","3036040"
"STANDARD AGCM","51.228","-112.982","AB","-4.5","0",NA,"7.7","0","-21.9","0","",,NA,"15.0","1",NA,"","3","",,NA,"697.1","0.0","3036086"
"STAVELY AAFC","50.183","-113.883","AB","-1.7","1",NA,"10.1","1","-16.2","1","",,NA,"8.1","1",NA,"","3","",,NA,"591.8","0.0","3036099"
"STRATHMORE AGDM","51.033","-113.283","AB","-5.0","0",NA,"7.1","0","-20.6","0","",,NA,"7.9","16",NA,"","2","",,NA,"713.0","0.0","3036205"
"TABER","49.792","-112.124","AB","-1.3","23",NA,"12.0","19","-17.5","19","8.0","19",NA,"8.0","19",NA,"","2","","",NA,"154.2","0.0","3036360"
"TIDE LAKE AGCM","50.456","-111.321","AB","-5.0","0",NA,"9.0","0","-23.0","0","",,NA,"4.9","0",NA,"","1","",,NA,"712.3","0.0","3036485"
"TRAVERS AGCM","50.304","-112.863","AB","-3.0","0",NA,"11.0","0","-21.2","0","",,NA,"5.0","0",NA,"","1","",,NA,"649.7","0.0","3036500"
"VAUXHALL CDA CS","50.050","-112.133","AB","-3.4","0",NA,"11.5","0","-21.7","0","",,NA,"6.5","0",NA,"","2","",,NA,"663.9","0.0","3036682"
"WRENTHAM AGDM","49.500","-112.117","AB","-4.9","9",NA,"10.2","9","-19.5","9","",,NA,"24.1","9",NA,"","12","",,NA,"504.2","0.0","3037675"
"OKOTOKS","50.729","-113.961","AB","-3.5","0","2.8","11.5","0","-19.5","0","16.2","0","130.0","16.2","0","126.0","7.0","4","","",NA,"667.3","0.0","303M9JM"
"PICTURE BUTTE WEST","49.871","-112.788","AB","-2.0","6",NA,"11.5","6","-20.0","5","6.0","6",NA,"6.0","6",NA,"","1","","",NA,"499.7","0.0","303N1G3"
"DEL BONITA AGDM","49.050","-112.817","AB","-4.3","3",NA,"9.5","3","-21.0","3","",,NA,"12.1","3",NA,"","3","",,NA,"625.5","0.0","3042045"
"MANYBERRIES AGCM","49.364","-110.678","AB","-6.5","0",NA,"9.7","0","-24.1","0","",,NA,"8.0","0",NA,"","2","",,NA,"758.5","0.0","3044203"
"MASINASIN AGDM","49.137","-111.652","AB","-3.1","0",NA,"10.7","0","-21.5","0","",,NA,"6.6","13",NA,"0.0","3","",,NA,"654.4","0.0","3044232"
"MILK RIVER","49.133","-112.050","AB","-3.8","0",NA,"11.3","0","-20.9","0","",,NA,"6.1","0",NA,"20.0","2","",,NA,"674.9","0.0","3044533"
"ONEFOUR CDA","49.117","-110.467","AB","-5.0","0",NA,"10.5","0","-23.0","0","",,NA,"3.7","0",NA,"0.0","2","",,NA,"711.5","0.0","3044923"
"PAKOWKI LAKE AGCM","49.225","-111.126","AB","-4.1","0",NA,"11.3","0","-23.1","0","",,NA,"6.7","8",NA,"","2","",,NA,"683.9","0.0","3045000"
"PINHORN AGCM","49.029","-111.025","AB","-2.6","0",NA,"13.2","0","-22.1","0","",,NA,"5.1","1",NA,"","1","",,NA,"638.3","0.0","3045100"
"WARNER AGCM","49.283","-112.160","AB","-2.8","0",NA,"11.2","0","-18.4","0","",,NA,"8.9","2",NA,"","3","",,NA,"643.6","0.0","3046951"
"BANFF CS","51.193","-115.552","AB","-6.6","0",NA,"5.1","0","-21.3","0","",,NA,"38.4","1",NA,"13.0","5","",,NA,"761.2","0.0","3050519"
"BEAVER MINES","49.468","-114.175","AB","-2.1","0",NA,"8.1","0","-25.2","0","",,NA,"15.9","0",NA,"6.0","5","",,NA,"624.4","0.0","3050602"
"BOW VALLEY","51.083","-115.067","AB","-3.7","0",NA,"8.1","0","-23.3","0","",,NA,"5.6","0",NA,"","3","",,NA,"671.6","0.0","3050778"
"CROWSNEST","49.628","-114.482","AB","-3.8","0",NA,"6.9","0","-23.7","0","",,NA,"0.2","30",NA,"","0","",,NA,"675.3","0.0","3051R4R"
"JASPER WARDEN","52.926","-118.030","AB","-5.6","0",NA,"7.6","0","-19.6","0","",,NA,"16.5","0",NA,"13.0","1","",,NA,"733.1","0.0","3053536"
"KANANASKIS","51.028","-115.035","AB","-3.5","0","2.7","9.5","0","-21.5","0","19.0","0","99.0","18.0","0","95.0","3.0","2","","",NA,"666.1","0.0","3053600"
"NORDEGG CS","52.492","-116.040","AB","-4.3","1",NA,"7.9","1","-23.7","1","",,NA,"9.1","1",NA,"14.0","3","",,NA,"669.8","0.0","3054843"
"PEKISKO","50.368","-114.416","AB","-4.9","4",NA,"6.6","4","-22.3","4","",,NA,"9.3","4",NA,"4.0","4","",,NA,"619.0","0.0","3055119"
"WATERTON PARK GATE","49.131","-113.809","AB","-1.7","0",NA,"10.0","0","-25.5","0","",,NA,"19.4","0",NA,"","7","",,NA,"610.1","0.0","3056214"
"WHITECOURT A","54.144","-115.787","AB","-7.4","0",NA,"8.3","0","-18.0","0","",,NA,"",,NA,"","","",,NA,"787.4","0.0","3057376"
"NAKISKA RIDGETOP","50.943","-115.190","AB","-8.9","2",NA,"1.1","2","-16.4","2","",,NA,"",,NA,"","","",,NA,"780.3","0.0","305MGFF"
"ATHABASCA AGCM","54.635","-113.382","AB","-8.7","0",NA,"6.1","0","-24.8","0","",,NA,"28.4","3",NA,"","5","",,NA,"828.4","0.0","3060330"
"ATMORE AGDM","54.782","-112.825","AB","-11.6","7",NA,"3.5","7","-30.7","7","",,NA,"28.5","7",NA,"43.0","5","",,NA,"709.4","0.0","3060406"
"BARRHEAD CS","54.095","-114.448","AB","-9.1","0",NA,"5.5","0","-24.9","0","",,NA,"29.0","0",NA,"","5","",,NA,"838.8","0.0","3060535"
"BRULE BLACK CAT","53.350","-117.867","AB","-4.0","4","4.6","9.0","1","-19.0","4","3.4","0","20.0","3.4","0","18.0","1.0","2","","",NA,"595.2","0.0","3060903"
"CAMPSIE AUTO","54.131","-114.678","AB","-9.0","0",NA,"5.9","0","-23.6","0","",,NA,"21.8","0",NA,"24.0","5","",,NA,"837.8","0.0","3061201"
"CARROT CREEK","53.623","-115.894","AB","-6.8","0",NA,"6.1","0","-19.8","0","",,NA,"8.2","0",NA,"","2","",,NA,"769.4","0.0","3061350"
"DAPP AGDM","54.317","-113.950","AB","-12.5","3",NA,"2.4","3","-26.9","3","",,NA,"111.2","3",NA,"","25","",,NA,"853.3","0.0","3061975"
"EDSON","53.579","-116.465","AB","-6.9","2",NA,"9.4","2","-19.6","2","",,NA,"4.4","2",NA,"","1","",,NA,"721.3","0.0","3062239"
"EDSON CLIMATE","53.580","-116.453","AB","-6.5","1",NA,"8.4","1","-18.2","1","",,NA,"5.8","1",NA,"16.0","1","",,NA,"735.8","0.0","3062246"
"ENTWISTLE","53.600","-114.983","AB","-6.3","5","2.7","6.5","5","-20.0","5","21.0","5",NA,"23.0","5",NA,"24.0","7","","",NA,"632.5","0.0","3062451"
"EVANSBURG2 AGCM","53.614","-115.062","AB","-8.5","0",NA,"7.8","0","-23.6","0","",,NA,"14.8","0",NA,"","4","",,NA,"822.4","0.0","3062476"
"FORT ASSINIBOINE AGCM","54.410","-114.769","AB","-9.3","4",NA,"3.2","4","-20.5","4","",,NA,"18.8","4",NA,"","6","",,NA,"735.9","0.0","3062660"
"FORT MCMURRAY CS","56.651","-111.213","AB","-12.0","0",NA,"4.3","0","-35.9","0","",,NA,"10.0","0",NA,"28.0","3","",,NA,"929.1","0.0","3062696"
"FORT MCMURRAY A","56.653","-111.223","AB","-11.9","0",NA,"4.4","0","-35.3","0","",,NA,"1.7","2",NA,"","1","",,NA,"928.4","0.0","3062697"
"HENDRICKSON CREEK","53.795","-118.447","AB","-8.1","1",NA,"7.4","1","-25.1","1","",,NA,"15.3","0",NA,"36.0","3","",,NA,"781.7","0.0","3063135"
"ISLAND LAKE SOUTH","54.821","-113.543","AB","-9.8","1",NA,"5.3","1","-25.1","1","",,NA,"26.3","1",NA,"29.0","4","",,NA,"833.1","0.0","3063600"
"KINIKINIK","54.563","-112.981","AB","-8.7","0",NA,"6.0","0","-25.9","0","",,NA,"26.1","3",NA,"","4","",,NA,"827.1","0.0","3063640"
"LAC LA BICHE CLIMATE","54.769","-112.024","AB","-10.3","0",NA,"4.1","0","-30.9","0","",,NA,"47.0","0",NA,"28.0","13","",,NA,"877.0","0.0","3063686"
"MILDRED LAKE","57.041","-111.559","AB","-11.9","0",NA,"2.4","0","-32.4","0","",,NA,"25.2","0",NA,"29.0","12","",,NA,"928.2","0.0","3064528"
"PLEASANT VIEW","54.964","-113.321","AB","-9.3","0",NA,"4.5","0","-25.1","0","",,NA,"20.8","0",NA,"","5","",,NA,"847.2","0.0","3065200"
"RICH LAKE AGDM","54.500","-111.700","AB","-11.5","0",NA,"4.2","0","-35.7","0","",,NA,"19.9","0",NA,"","5","",,NA,"914.8","0.0","3065475"
"ISPAS","53.851","-111.835","AB","-10.2","4",NA,"3.9","4","-26.5","4","",,NA,"21.5","4",NA,"","6","",,NA,"760.4","0.0","3065712"
"SLAVE LAKE","55.293","-114.777","AB","-9.4","0",NA,"5.7","0","-23.1","0","",,NA,"9.2","0",NA,"","2","",,NA,"849.9","0.0","3065995"
"SLAVE LAKE RCS","55.293","-114.777","AB","-9.6","0",NA,"5.3","0","-23.3","0","",,NA,"31.0","0",NA,"32.0","7","",,NA,"854.6","0.0","3065997"
"TAWATINAW AGCM","54.300","-113.520","AB","-9.7","6",NA,"3.3","6","-22.3","6","",,NA,"27.9","6",NA,"","3","",,NA,"693.6","0.0","3066367"
"WILLOW CREEK 1","53.386","-118.348","AB","-8.9","3",NA,"4.6","3","-25.1","3","",,NA,"9.7","3",NA,"17.0","2","",,NA,"752.9","0.0","306GE70"
"BALLATER AGCM","55.577","-117.236","AB","-9.8","0",NA,"4.3","0","-24.9","0","",,NA,"10.3","0",NA,"","3","",,NA,"862.0","0.0","3070495"
"BEAVERLODGE RCS","55.197","-119.396","AB","-8.3","2",NA,"3.9","2","-20.0","2","",,NA,"13.8","2",NA,"21.0","5","",,NA,"762.1","0.0","3070600"
"BROWNVALE AGCM","56.118","-117.886","AB","-10.2","0",NA,"2.8","0","-26.8","0","",,NA,"11.6","16",NA,"","3","",,NA,"874.1","0.0","3070800"
"CLEAR HILLS AGCM","56.529","-117.933","AB","-10.1","0",NA,"3.7","0","-26.9","0","",,NA,"13.8","17",NA,"","3","",,NA,"871.5","0.0","3071661"
"DEADWOOD AGCM","56.715","-117.543","AB","-9.8","0",NA,"3.6","0","-27.7","0","",,NA,"11.8","0",NA,"","3","",,NA,"863.1","0.0","3071957"
"EAGLESHAM AGCM","55.808","-117.887","AB","-9.5","0",NA,"4.5","0","-22.9","0","",,NA,"15.2","0",NA,"","5","",,NA,"851.9","0.0","3072151"
"EGG ISLAND","58.981","-110.439","AB","-15.3","13",NA,"-1.3","13","-31.8","13","",,NA,"",,NA,"","","",,NA,"599.8","0.0","3072246"
"FAIRVIEW AGDM","56.081","-118.439","AB","-10.4","0",NA,"2.8","0","-25.1","0","",,NA,"19.7","4",NA,"","5","",,NA,"880.3","0.0","3072525"
"FORT CHIPEWYAN","58.767","-111.117","AB","-14.7","0",NA,"1.4","0","-39.5","0","",,NA,"7.0","0",NA,"","2","",,NA,"1012.3","0.0","3072655"
"FORT CHIPEWYAN RCS","58.767","-111.117","AB","-14.7","0",NA,"1.4","0","-39.0","0","",,NA,"46.0","0",NA,"","17","",,NA,"1013.3","0.0","3072659"
"FORT VERMILION","58.382","-116.040","AB","-16.4","0",NA,"2.1","0","-28.9","0","",,NA,"28.5","0",NA,"30.0","7","",,NA,"1067.4","0.0","3072723"
"GRANDE PRAIRIE A","55.180","-118.885","AB","-9.6","0",NA,"3.7","0","-24.7","0","29.3","3",NA,"27.5","0",NA,"40.0","6","",,NA,"854.7","0.0","3072921"
"HAWK HILLS AGCM","57.265","-117.298","AB","-13.2","0",NA,"2.3","0","-31.1","0","",,NA,"10.0","0",NA,"","3","",,NA,"967.4","0.0","3073071"
"HIGH LEVEL","58.622","-117.165","AB","-16.1","0",NA,"2.8","0","-29.6","0","",,NA,"2.7","0",NA,"","1","",,NA,"1056.2","0.0","3073140"
"HIGH LEVEL A","58.621","-117.165","AB","-16.1","0","2.1","3.0","0","-29.5","0","35.8","0","151.0","17.8","0","95.0","28.0","5","","",NA,"1057.0","0.0","3073146"
"JEAN COTE AGCM","55.913","-117.120","AB","-9.2","0",NA,"2.0","0","-26.1","0","",,NA,"11.3","0",NA,"","4","",,NA,"843.9","0.0","3073535"
"KEG RIVER AGCM","57.788","-117.677","AB","-14.1","0",NA,"5.2","0","-31.3","0","",,NA,"10.7","17",NA,"","4","",,NA,"995.3","0.0","3073644"
"LA CRETE AGCM","58.172","-116.343","AB","-15.0","0",NA,"4.2","0","-27.1","0","",,NA,"18.9","0",NA,"","5","",,NA,"1022.8","0.0","3073730"
"LA GLACE AGCM","55.422","-119.255","AB","-10.1","0",NA,"4.0","0","-26.9","0","",,NA,"24.3","0",NA,"","6","",,NA,"871.5","0.0","3073740"
"MANNING AGDM","56.974","-117.451","AB","-13.3","0",NA,"3.1","0","-29.5","0","",,NA,"",,NA,"","","",,NA,"970.4","0.0","3074190"
"CLEARDALE AGDM","56.314","-119.745","AB","-10.2","0",NA,"3.9","0","-22.6","0","",,NA,"25.6","5",NA,"","5","",,NA,"874.7","0.0","3074935"
"PEACE RIVER A","56.227","-117.448","AB","-11.7","0",NA,"2.8","0","-26.9","0","21.4","1",NA,"24.0","0",NA,"29.0","6","",,NA,"920.8","0.0","3075041"
"PEORIA AGDM","55.621","-118.293","AB","-10.1","0",NA,"4.6","0","-24.3","0","",,NA,"15.1","25",NA,"","3","",,NA,"870.7","0.0","3075160"
"RED EARTH","56.552","-115.278","AB","-12.0","7",NA,"3.8","7","-29.5","7","",,NA,"25.9","7",NA,"21.0","11","",,NA,"720.3","0.0","3075488"
"ROCKY LANE AGCM","58.452","-116.481","AB","-16.5","0",NA,"2.7","0","-30.4","0","",,NA,"22.1","0",NA,"","9","",,NA,"1071.0","0.0","3075550"
"RYCROFT AGCM","55.777","-118.668","AB","-9.6","0",NA,"4.4","0","-25.2","0","",,NA,"22.0","0",NA,"","7","",,NA,"856.6","0.0","3075601"
"SAVANNA AGCM","56.076","-119.345","AB","-9.1","0",NA,"3.9","0","-23.0","0","",,NA,"20.4","0",NA,"","6","",,NA,"840.5","0.0","3075770"
"TEEPEE CREEK AGCM","55.352","-118.408","AB","-9.4","0",NA,"3.4","0","-24.9","0","",,NA,"14.1","0",NA,"","6","",,NA,"850.7","0.0","3076366"
"TOMPKINS LANDING AGCM","58.021","-116.848","AB","-13.5","0",NA,"2.8","0","-30.4","0","",,NA,"14.6","8",NA,"","5","",,NA,"977.6","0.0","3076530"
"VALLEYVIEW AGDM","55.098","-117.199","AB","-7.7","0",NA,"3.5","0","-19.1","0","",,NA,"17.7","0",NA,"","4","",,NA,"797.3","0.0","3076680"
"GARDEN RIVER","58.711","-113.866","AB","-16.6","1",NA,"0.1","1","-34.3","1","",,NA,"",,NA,"43.0","","",,NA,"1037.6","0.0","307KPFP"
"COLD LAKE A","54.417","-110.283","AB","-10.7","0","3.2","2.2","0","-32.3","0","22.2","0","92.0","22.0","0","120.0","26.0","8","",,NA,"890.7","0.0","3081680"
"DUPRE AGCM","54.367","-110.868","AB","-11.7","0",NA,"2.6","0","-35.7","0","",,NA,"16.7","0",NA,"","5","",,NA,"920.6","0.0","3081690"
